Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785385219,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385220,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385220,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385220,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385220,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385220,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385220,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385220,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385221,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385221,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385221,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385221,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385221,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385221,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385221,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385222,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385222,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385222,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385222,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385222,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385222,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385222,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385223,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385223,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385223,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385223,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385223,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385223,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385223,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385224,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385224,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385224,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385224,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385224,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385224,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385224,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385225,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385225,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385225,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385225,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385225,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385225,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385225,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385226,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385226,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385226,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385226,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385226,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385226,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385226,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385227,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385227,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385227,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385227,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385227,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385227,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385227,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385228,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385228,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385228,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385228,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385228,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385228,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385228,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385229,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385229,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385229,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385229,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385229,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385229,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385229,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385230,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385230,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385230,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385230,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385230,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385230,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385230,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385231,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385231,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385231,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385231,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385231,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385231,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385231,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385232,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385232,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385232,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385232,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385232,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385232,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385232,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385233,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385233,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385233,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385233,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385233,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385233,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385233,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385234,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385234,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385234,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385234,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385234,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385234,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385234,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385235,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385235,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385235,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385235,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385235,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385235,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385235,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385236,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385236,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385236,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385236,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385236,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385236,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385236,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385237,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385237,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385237,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385237,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385237,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385237,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385237,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385238,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385238,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385238,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385238,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385238,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385238,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385238,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385239,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385239,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385239,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385239,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385239,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385239,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385239,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385240,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385240,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385240,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385240,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385240,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385240,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385240,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385241,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385241,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385241,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385241,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385241,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385241,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385241,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385242,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385242,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385242,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385242,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385242,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385242,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385242,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385243,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385243,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385243,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
